index,herocompare,item0,item1,item2,item3,item4,item5,skill,itemhero,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
10,95,63.0,116.0,152.0,41.0,154.0,48.0,W,11,0.7292057430436714,Power Treads,0.7006665655725465,Black King Bar,0.8767569203042979,Shadow Blade,0.4607093379569981,Bottle,0.1819427679704585,Sange and Yasha,0.9087965510415288,Boots of Travel,0.1230815695462627,Troll Warlord,Shadow Fiend
11,95,63.0,174.0,212.0,196.0,147.0,114.0,Q,12,0.6299488176655559,Power Treads,0.680134828559048,Diffusal Blade,0.26528922135135014,Ring of Aquila,0.68643188151674,Diffusal Blade,0.6271846752650794,Manta Style,0.22055105392503016,Heart of Tarrasque,0.45976077612348787,Troll Warlord,Phantom Lancer
12,95,1.0,63.0,41.0,100.0,204.0,36.0,E,13,0.2570791878843859,Blink Dagger,0.9346953069220724,Power Treads,0.5207745398644728,Bottle,0.8657713043660146,Eul's Scepter of Divinity,0.5419582402245187,Dagon,0.5333924798387445,Magic Wand,0.8840809883707593,Troll Warlord,Puck
13,95,232.0,214.0,1.0,108.0,41.0,92.0,W,14,0.1507848117016216,Aether Lens,0.7873755670664632,Tranquil Boots,0.0051144655688741825,Blink Dagger,0.9596506914083369,Aghanim's Scepter,0.14846603842707795,Bottle,0.15543540991885996,Urn of Shadows,0.0545929907781566,Troll Warlord,Pudge
14,95,63.0,154.0,212.0,116.0,108.0,79.0,Q,15,0.8914131609151609,Power Treads,0.5332389223545262,Sange and Yasha,0.5746257374173329,Ring of Aquila,0.05951990959749731,Black King Bar,0.535602842493336,Aghanim's Scepter,0.3338584936383753,Mekansm,0.4384382210566171,Troll Warlord,Razor
15,95,1.0,180.0,108.0,232.0,36.0,190.0,E,16,0.3941913107206594,Blink Dagger,0.09637009463650426,Arcane Boots,0.3981275705258601,Aghanim's Scepter,0.9365672195925341,Aether Lens,0.534771142648814,Magic Wand,0.4310457358632872,Veil of Discord,0.956044122741765,Troll Warlord,Sand King
16,95,63.0,98.0,121.0,41.0,123.0,36.0,E,17,0.5652717009332593,Power Treads,0.16204753308528885,Orchid Malevolence,0.6769161986249209,Bloodstone,0.986271510198983,Bottle,0.16112117422532224,Linken's Sphere,0.27829654267655524,Magic Wand,0.10640608889191538,Troll Warlord,Storm Spirit
17,95,63.0,116.0,1.0,172.0,141.0,164.0,Q,18,0.7219696201672007,Power Treads,0.27775638155536875,Black King Bar,0.5294543428519601,Blink Dagger,0.42482085591216256,Mask of Madness,0.889145797449791,Daedalus,0.38063094937874764,Helm of the Dominator,0.37881238549541474,Troll Warlord,Sven
18,95,108.0,1.0,63.0,41.0,112.0,180.0,Q,19,0.15220385288817673,Aghanim's Scepter,0.18048138163588823,Blink Dagger,0.3536286569098164,Power Treads,0.3347637926007625,Bottle,0.3644550357531928,Assault Cuirass,0.7317786576795053,Arcane Boots,0.45553626650305956,Troll Warlord,Tiny
19,95,63.0,36.0,102.0,212.0,168.0,180.0,E,20,0.55979995180954,Power Treads,0.9914800749247671,Magic Wand,0.5906539321808402,Force Staff,0.48335334846582156,Ring of Aquila,0.03679997186660533,Desolator,0.5970192345068016,Arcane Boots,0.6606642245876111,Troll Warlord,Vengeful Spirit
20,95,50.0,108.0,1.0,166.0,41.0,168.0,Q,21,0.5386709463785649,Phase Boots,0.1295421790413518,Aghanim's Scepter,0.5590836082873738,Blink Dagger,0.07130269631718189,Maelstrom,0.9108158914611847,Bottle,0.517888680550475,Desolator,0.003420813538906553,Troll Warlord,Windranger
21,95,180.0,232.0,108.0,41.0,1.0,190.0,Q,22,0.11587633291287103,Arcane Boots,0.8851909409007814,Aether Lens,0.24676648939296486,Aghanim's Scepter,0.660562562877154,Bottle,0.3548122099133444,Blink Dagger,0.025359204307425554,Veil of Discord,0.6891094598016027,Troll Warlord,Zeus
22,95,50.0,141.0,152.0,149.0,145.0,36.0,Q,23,0.4904149732902804,Phase Boots,0.304052896272222,Daedalus,0.2637971589072641,Shadow Blade,0.012735084821232201,Crystalys,0.3268783228698976,Battle Fury,0.5154906877497653,Magic Wand,0.062240107719439774,Troll Warlord,Kunkka
23,95,100.0,108.0,50.0,41.0,1.0,232.0,W,25,0.38152049497758744,Eul's Scepter of Divinity,0.9191265597861081,Aghanim's Scepter,0.8120811272212454,Phase Boots,0.13616596017013305,Bottle,0.8374056491826897,Blink Dagger,0.5909459688598218,Aether Lens,0.21119898784393876,Troll Warlord,Lina
24,95,214.0,1.0,108.0,36.0,232.0,79.0,E,26,0.8976167765793144,Tranquil Boots,0.014560265627866609,Blink Dagger,0.21138992169876214,Aghanim's Scepter,0.12161543613602199,Magic Wand,0.005424916763692389,Aether Lens,0.38991362739925317,Mekansm,0.13700815411202094,Troll Warlord,Lion
25,95,180.0,108.0,1.0,36.0,110.0,232.0,W,27,0.7768930067209108,Arcane Boots,0.842873264763307,Aghanim's Scepter,0.6185450176493682,Blink Dagger,0.6670320758632262,Magic Wand,0.7505253694565985,Refresher Orb,0.8625174348638772,Aether Lens,0.6832588552552996,Troll Warlord,Shadow Shaman
26,95,1.0,63.0,116.0,151.0,36.0,214.0,Q,28,0.1489077163502881,Blink Dagger,0.005150089548504266,Power Treads,0.08644009043220768,Black King Bar,0.29017661271915984,Armlet of Mordiggian,0.7731104196865749,Magic Wand,0.06012452357396059,Tranquil Boots,0.46413392732980174,Troll Warlord,Slardar
27,95,1.0,180.0,36.0,110.0,231.0,108.0,W,29,0.8023178668241172,Blink Dagger,0.7850085964751293,Arcane Boots,0.5774550864217637,Magic Wand,0.919857019981781,Refresher Orb,0.08103223831615514,Guardian Greaves,0.7135220076597816,Aghanim's Scepter,0.027450254463299184,Troll Warlord,Tidehunter
28,95,180.0,108.0,254.0,36.0,116.0,152.0,W,30,0.4214651922464946,Arcane Boots,0.7221251887536028,Aghanim's Scepter,0.08355662800006214,Glimmer Cape,0.2158730175317739,Magic Wand,0.11466389510247232,Black King Bar,0.8162213740716505,Shadow Blade,0.4046475067098557,Troll Warlord,Witch Doctor
29,95,214.0,108.0,79.0,92.0,102.0,36.0,Q,31,0.27656284294104616,Tranquil Boots,0.9655543901802885,Aghanim's Scepter,0.7605787500718494,Mekansm,0.3115558251823265,Urn of Shadows,0.3084505081619543,Force Staff,0.05565420445349156,Magic Wand,0.3825268917379272,Troll Warlord,Lich
30,95,63.0,174.0,154.0,143.0,196.0,36.0,E,32,0.07082784866978631,Power Treads,0.03407283502613068,Diffusal Blade,0.6217347268368653,Sange and Yasha,0.24905484666893485,Skull Basher,0.9683965735216603,Diffusal Blade,0.6310840467261211,Magic Wand,0.5869630961412767,Troll Warlord,Riki
31,95,1.0,116.0,178.0,108.0,214.0,180.0,E,33,0.9006933719067121,Blink Dagger,0.627138456262991,Black King Bar,0.1600555270746632,Soul Ring,0.7818139167204939,Aghanim's Scepter,0.7150692921931308,Tranquil Boots,0.683200033304776,Arcane Boots,0.6579445793216515,Troll Warlord,Enigma
32,95,1.0,41.0,48.0,178.0,204.0,220.0,Q,34,0.5936609501392603,Blink Dagger,0.6210447782532886,Bottle,0.33977969524828167,Boots of Travel,0.09060367900530264,Soul Ring,0.3044816985893328,Dagon,0.005327613705824574,Boots of Travel,0.8954473160063332,Troll Warlord,Tinker
33,95,63.0,152.0,166.0,212.0,168.0,158.0,Q,35,0.6096741705654203,Power Treads,0.6956817642150144,Shadow Blade,0.3356005639559456,Maelstrom,0.955448595929075,Ring of Aquila,0.8952616888768885,Desolator,0.8909196601957015,Mjollnir,0.03111368441278739,Troll Warlord,Sniper
34,95,108.0,79.0,63.0,36.0,231.0,180.0,E,36,0.8517508331804008,Aghanim's Scepter,0.8719147820101115,Mekansm,0.8595137290653474,Power Treads,0.3038621222503195,Magic Wand,0.5960198212889246,Guardian Greaves,0.8036275287767717,Arcane Boots,0.8394678296677398,Troll Warlord,Necrophos
35,95,108.0,180.0,110.0,36.0,65.0,231.0,E,37,0.48156813234781226,Aghanim's Scepter,0.8311107183630452,Arcane Boots,0.2596461619619348,Refresher Orb,0.09541327834774849,Magic Wand,0.3632936130554236,Hand of Midas,0.9293691522697943,Guardian Greaves,0.9302516046229344,Troll Warlord,Warlock
36,95,194.0,1.0,63.0,81.0,36.0,48.0,W,38,0.1609167182829655,Necronomicon,0.5983094705958257,Blink Dagger,0.07917390762529608,Power Treads,0.1006299179499508,Vladmir's Offering,0.4412594934654812,Magic Wand,0.807618266885939,Boots of Travel,0.74441880438274,Troll Warlord,Beastmaster
37,95,63.0,108.0,41.0,98.0,123.0,36.0,W,39,0.5033637930032666,Power Treads,0.3539266745420855,Aghanim's Scepter,0.12996645893976422,Bottle,0.3419845375743852,Orchid Malevolence,0.979000328439666,Linken's Sphere,0.982986328694204,Magic Wand,0.5807958601996015,Troll Warlord,Queen of Pain
38,95,108.0,63.0,212.0,36.0,180.0,152.0,E,40,0.31829743769603924,Aghanim's Scepter,0.488969675934835,Power Treads,0.4909224600141302,Ring of Aquila,0.891842026380613,Magic Wand,0.794602686377767,Arcane Boots,0.9234522036115957,Shadow Blade,0.26467120180461434,Troll Warlord,Venomancer
39,95,63.0,172.0,141.0,81.0,158.0,1.0,Q,41,0.1253897138495087,Power Treads,0.29196884714034366,Mask of Madness,0.8591824608161989,Daedalus,0.7551222730600274,Vladmir's Offering,0.05597768972725192,Mjollnir,0.5114617641069008,Blink Dagger,0.565678999696062,Troll Warlord,Faceless Void
40,95,63.0,151.0,1.0,116.0,168.0,112.0,Q,42,0.10360956549479272,Power Treads,0.013560420863459544,Armlet of Mordiggian,0.09191022075688926,Blink Dagger,0.905812050303804,Black King Bar,0.9383716312117896,Desolator,0.8912452962691942,Assault Cuirass,0.6629406172697924,Troll Warlord,Wraith King
41,95,100.0,50.0,235.0,121.0,41.0,36.0,Q,43,0.3803058933829475,Eul's Scepter of Divinity,0.05221937691677092,Phase Boots,0.09512983143007969,Octarine Core,0.655364026935258,Bloodstone,0.20933312863633347,Bottle,0.08380704213076817,Magic Wand,0.06905148161182295,Troll Warlord,Death Prophet
42,95,145.0,164.0,63.0,116.0,143.0,50.0,W,44,0.9212876529785422,Battle Fury,0.3521541614383936,Helm of the Dominator,0.7218178041871989,Power Treads,0.8919179405998535,Black King Bar,0.9659550901085685,Skull Basher,0.8234489505139024,Phase Boots,0.8789671830459883,Troll Warlord,Phantom Assassin
43,95,108.0,180.0,36.0,232.0,79.0,231.0,E,45,0.6665477720594112,Aghanim's Scepter,0.26262472579487195,Arcane Boots,0.8144501054142799,Magic Wand,0.701759513483196,Aether Lens,0.8112159278782521,Mekansm,0.17651306991665094,Guardian Greaves,0.09390736059737803,Troll Warlord,Pugna
44,95,168.0,1.0,63.0,116.0,41.0,50.0,Q,46,0.5771475180789791,Desolator,0.22229640595872302,Blink Dagger,0.22226044921808208,Power Treads,0.3634473877033464,Black King Bar,0.7526225847913761,Bottle,0.8438184009467137,Phase Boots,0.9591057169516319,Troll Warlord,Templar Assassin
45,95,63.0,212.0,79.0,152.0,108.0,147.0,E,47,0.24840046441024488,Power Treads,0.7849696434565431,Ring of Aquila,0.14021604573095603,Mekansm,0.09242661551146691,Shadow Blade,0.6404169235884144,Aghanim's Scepter,0.9241782733280647,Manta Style,0.20633988437581086,Troll Warlord,Viper
46,95,63.0,164.0,147.0,116.0,212.0,152.0,Q,48,0.8738086267783298,Power Treads,0.6771176207952787,Helm of the Dominator,0.5811859003920741,Manta Style,0.41940671085902015,Black King Bar,0.34730119358063916,Ring of Aquila,0.09093271644315881,Shadow Blade,0.3978314551002231,Troll Warlord,Luna
47,95,63.0,116.0,164.0,112.0,151.0,1.0,W,49,0.6240769223017631,Power Treads,0.3498515741703303,Black King Bar,0.8378240906925954,Helm of the Dominator,0.7205623066782111,Assault Cuirass,0.7644172645630933,Armlet of Mordiggian,0.8395930903556523,Blink Dagger,0.8616723200610776,Troll Warlord,Dragon Knight
48,95,180.0,231.0,36.0,92.0,79.0,187.0,E,50,0.29849080130941574,Arcane Boots,0.28586724253717644,Guardian Greaves,0.34393747382439577,Magic Wand,0.2393937941472919,Urn of Shadows,0.5944241401580852,Mekansm,0.6952894704342998,Medallion of Courage,0.13628457745257982,Troll Warlord,Dazzle
49,95,127.0,108.0,50.0,41.0,36.0,102.0,W,51,0.1578279487362232,Blade Mail,0.3525262570900305,Aghanim's Scepter,0.6495444875987777,Phase Boots,0.7717960506821226,Bottle,0.913204772411242,Magic Wand,0.4388610922013132,Force Staff,0.11139101478082303,Troll Warlord,Clockwerk
50,95,121.0,50.0,41.0,100.0,180.0,36.0,W,52,0.01376775000112429,Bloodstone,0.28100056571178067,Phase Boots,0.3935149474631493,Bottle,0.9190142116961447,Eul's Scepter of Divinity,0.2510030499966206,Arcane Boots,0.4888704332722008,Magic Wand,0.9835399383280614,Troll Warlord,Leshrac
51,95,63.0,65.0,168.0,152.0,108.0,166.0,Q,53,0.4845974704542636,Power Treads,0.6761947854620043,Hand of Midas,0.12881065611696785,Desolator,0.973981702583958,Shadow Blade,0.6129091473279894,Aghanim's Scepter,0.3313530467435708,Maelstrom,0.6252234876819477,Troll Warlord,Natures Prophet
52,95,63.0,151.0,154.0,143.0,50.0,112.0,Q,54,0.5939943723585016,Power Treads,0.597894209832055,Armlet of Mordiggian,0.8556531215517462,Sange and Yasha,0.3934812831521044,Skull Basher,0.09050965185707971,Phase Boots,0.36467940413212974,Assault Cuirass,0.2133894694980656,Troll Warlord,Lifestealer
53,95,231.0,178.0,1.0,180.0,79.0,108.0,W,55,0.311867373746853,Guardian Greaves,0.8649434789683951,Soul Ring,0.34971250036259904,Blink Dagger,0.2556902153826083,Arcane Boots,0.5071431076570017,Mekansm,0.6609742609562124,Aghanim's Scepter,0.11596952005177652,Troll Warlord,Dark Seer
54,95,63.0,98.0,212.0,168.0,135.0,141.0,W,56,0.3466516997743141,Power Treads,0.948694160421671,Orchid Malevolence,0.12823591059254902,Ring of Aquila,0.02752977867514239,Desolator,0.7850819051423827,Monkey King Bar,0.44026419315295573,Daedalus,0.5313431012554503,Troll Warlord,Clinkz
55,95,180.0,178.0,108.0,231.0,36.0,79.0,Q,57,0.3878973239795388,Arcane Boots,0.00823325961684318,Soul Ring,0.6801083306048892,Aghanim's Scepter,0.14745040800970322,Guardian Greaves,0.010024394351932364,Magic Wand,0.11325630261159803,Mekansm,0.6340624462443202,Troll Warlord,Omniknight
56,95,63.0,108.0,236.0,65.0,92.0,36.0,Q,58,0.612519052857025,Power Treads,0.17597846655536808,Aghanim's Scepter,0.9971289802339389,Dragon Lance,0.6543527156537089,Hand of Midas,0.9974667177258001,Urn of Shadows,0.4908500524862156,Magic Wand,0.3659843690370431,Troll Warlord,Enchantress
57,95,63.0,151.0,164.0,92.0,116.0,156.0,E,59,0.5386238760866449,Power Treads,0.29655649452163135,Armlet of Mordiggian,0.1991519685912072,Helm of the Dominator,0.051636510001225155,Urn of Shadows,0.9712413943555966,Black King Bar,0.150648738355051,Satanic,0.26205828215096894,Troll Warlord,Huskar
58,95,50.0,92.0,108.0,125.0,116.0,143.0,Q,60,0.18172149393295545,Phase Boots,0.9833828076617525,Urn of Shadows,0.9378893423615675,Aghanim's Scepter,0.5761082989727873,Vanguard,0.7683451547241088,Black King Bar,0.15043569491221276,Skull Basher,0.8360216116192617,Troll Warlord,Night Stalker
59,95,81.0,63.0,178.0,98.0,116.0,48.0,W,61,0.33167789054470853,Vladmir's Offering,0.23658244398335304,Power Treads,0.6286587393711779,Soul Ring,0.6358090816297947,Orchid Malevolence,0.47160150195716843,Black King Bar,0.5526664104399595,Boots of Travel,0.4391194345015813,Troll Warlord,Broodmother
60,95,50.0,168.0,92.0,81.0,231.0,204.0,E,62,0.08955609907712625,Phase Boots,0.8821301603926671,Desolator,0.23175635547962636,Urn of Shadows,0.2643983918594779,Vladmir's Offering,0.9826233501243864,Guardian Greaves,0.9911494681406947,Dagon,0.5237210933695227,Troll Warlord,Bounty Hunter
61,95,63.0,168.0,123.0,212.0,135.0,36.0,Q,63,0.6008189968779156,Power Treads,0.4217776675806718,Desolator,0.6505118228037137,Linken's Sphere,0.39466446178536974,Ring of Aquila,0.6766329439529817,Monkey King Bar,0.8409753490824723,Magic Wand,0.001804870121357105,Troll Warlord,Weaver
62,95,180.0,100.0,36.0,108.0,102.0,79.0,W,64,0.7733682590840463,Arcane Boots,0.30460670345033336,Eul's Scepter of Divinity,0.7214249868710149,Magic Wand,0.02668543329787254,Aghanim's Scepter,0.3309237663042627,Force Staff,0.4824448843167586,Mekansm,0.7169877229871521,Troll Warlord,Jakiro
63,95,1.0,102.0,214.0,48.0,36.0,100.0,W,65,0.949538862076753,Blink Dagger,0.6606616747606254,Force Staff,0.2271689299987245,Tranquil Boots,0.7781259212207914,Boots of Travel,0.6038868676174167,Magic Wand,0.04716633429706685,Eul's Scepter of Divinity,0.14117670317039288,Troll Warlord,Batrider
64,95,108.0,180.0,79.0,231.0,81.0,37.0,E,66,0.13260608152995823,Aghanim's Scepter,0.10277446457151107,Arcane Boots,0.04619429513892692,Mekansm,0.5091466481114975,Guardian Greaves,0.17167461269189965,Vladmir's Offering,0.7740253090215073,Ghost Scepter,0.603531412507449,Troll Warlord,Chen
65,95,137.0,50.0,147.0,125.0,63.0,114.0,W,67,0.38836572221561927,Radiance,0.3197695910254409,Phase Boots,0.8576956255059218,Manta Style,0.7550372551832529,Vanguard,0.8173660697467712,Power Treads,0.5862044627139622,Heart of Tarrasque,0.8680034278592146,Troll Warlord,Spectre
66,95,108.0,65.0,180.0,36.0,100.0,92.0,Q,68,0.14882486335517864,Aghanim's Scepter,0.6917690191044692,Hand of Midas,0.9678398340234455,Arcane Boots,0.1036228256531826,Magic Wand,0.4163275404860155,Eul's Scepter of Divinity,0.7123896285696529,Urn of Shadows,0.8436483981673397,Troll Warlord,Ancient Apparition
67,95,50.0,81.0,108.0,1.0,152.0,65.0,E,69,0.5547391475584598,Phase Boots,0.8896941277971622,Vladmir's Offering,0.881695590180588,Aghanim's Scepter,0.9392739413912445,Blink Dagger,0.9245417131961661,Shadow Blade,0.11100811001568234,Hand of Midas,0.044083802127291793,Troll Warlord,Doom
68,95,50.0,81.0,1.0,116.0,143.0,152.0,Q,70,0.3946436311221422,Phase Boots,0.02386192015478894,Vladmir's Offering,0.17415373770571085,Blink Dagger,0.3873625272009533,Black King Bar,0.5346860474838657,Skull Basher,0.037084299542123556,Shadow Blade,0.7745517017516849,Troll Warlord,Ursa
69,95,63.0,92.0,116.0,172.0,127.0,36.0,W,71,0.9471554168919403,Power Treads,0.16110798696272877,Urn of Shadows,0.7796820569344168,Black King Bar,0.04665630504868401,Mask of Madness,0.7282152965369036,Blade Mail,0.39721575407497944,Magic Wand,0.8688053060852851,Troll Warlord,Spirit Breaker
70,95,50.0,164.0,116.0,212.0,154.0,135.0,W,72,0.12504630688779483,Phase Boots,0.32668853403108455,Helm of the Dominator,0.6636128483555492,Black King Bar,0.6136193764998431,Ring of Aquila,0.011670969187455249,Sange and Yasha,0.40329171838904276,Monkey King Bar,0.7841495310297637,Troll Warlord,Gyrocopter
71,95,137.0,48.0,147.0,112.0,235.0,158.0,W,73,0.23954170144807707,Radiance,0.2578426208386828,Boots of Travel,0.04171628863982091,Manta Style,0.09387910700144764,Assault Cuirass,0.5582715063553272,Octarine Core,0.5025940932497297,Mjollnir,0.08489130199374673,Troll Warlord,Alchemist
72,95,108.0,50.0,100.0,65.0,1.0,48.0,Q,74,0.8264353472468584,Aghanim's Scepter,0.003290067733664137,Phase Boots,0.6220362791924042,Eul's Scepter of Divinity,0.007284379698879628,Hand of Midas,0.3517265924925753,Blink Dagger,0.8581704589588353,Boots of Travel,0.16014252609027224,Troll Warlord,Invoker
73,95,63.0,102.0,36.0,108.0,206.0,79.0,Q,75,0.4434964513992625,Power Treads,0.24493185755904934,Force Staff,0.10251641007597889,Magic Wand,0.802218660604098,Aghanim's Scepter,0.24236716537773018,Rod of Atos,0.8977558752372797,Mekansm,0.7175267850145939,Troll Warlord,Silencer
74,95,63.0,102.0,116.0,206.0,1.0,96.0,W,76,0.6282321102750126,Power Treads,0.561256909757647,Force Staff,0.883942499797966,Black King Bar,0.3638654853677895,Rod of Atos,0.3038932644622585,Blink Dagger,0.5259003269732772,Scythe of Vyse,0.030376462812753413,Troll Warlord,Outworld Devourer
75,95,81.0,63.0,116.0,168.0,143.0,194.0,Q,77,0.4259822555487073,Vladmir's Offering,0.5421507527375071,Power Treads,0.3961641091974124,Black King Bar,0.7761652985974442,Desolator,0.06566644218567097,Skull Basher,0.2706290968054119,Necronomicon,0.6746596591112377,Troll Warlord,Lycan
76,95,1.0,50.0,81.0,108.0,41.0,36.0,E,78,0.9487453112128574,Blink Dagger,0.37814572778531763,Phase Boots,0.46491704796998223,Vladmir's Offering,0.10330239470595448,Aghanim's Scepter,0.5505085523471877,Bottle,0.04121410672414805,Magic Wand,0.2290373212517951,Troll Warlord,Brewmaster
77,95,180.0,102.0,36.0,108.0,100.0,79.0,W,79,0.5999959698172964,Arcane Boots,0.4322350497591886,Force Staff,0.9863211290032031,Magic Wand,0.5099509320578176,Aghanim's Scepter,0.6427242415799586,Eul's Scepter of Divinity,0.24331664545449416,Mekansm,0.39506834148375714,Troll Warlord,Shadow Demon
78,95,214.0,81.0,108.0,65.0,143.0,50.0,W,80,0.5237040041458956,Tranquil Boots,0.10163714150843772,Vladmir's Offering,0.5568740146667892,Aghanim's Scepter,0.44130550283809544,Hand of Midas,0.5855421646644092,Skull Basher,0.6931605617886359,Phase Boots,0.5776389392309159,Troll Warlord,Lone Druid
